diagnostics_step,diagnostics_source,task_id,game_id,task_type,student_model_version,run_id,task_success,turn_count,first_turn,last_turn,student_entropy_mean,teacher_entropy_mean,student_entropy_slope_per_turn,teacher_entropy_slope_per_turn,teacher_entropy_initial,teacher_entropy_final,teacher_entropy_min,teacher_entropy_max,teacher_entropy_peak_turn,teacher_entropy_last5_minus_first5,teacher_entropy_turns5to9_minus_turns0to4,teacher_entropy_max_positive_jump,teacher_entropy_cumulative
1,train,train/pick_heat_then_place_in_recep-Egg-None-CounterTop-12/trial_T20190908_215643_953236/game.tw-pddl,train/pick_heat_then_place_in_recep-Egg-None-CounterTop-12/trial_T20190908_215643_953236/game.tw-pddl,pick_heat_then_place_in_recep,0,0,False,15,0,14,0.17686137486465672,0.1690607431976166,-0.00841947488641041,-0.007384415132733542,0.17322393747110015,0.25598544287737235,0.039334086330518936,0.2984974651557539,3,-0.10816102909880407,-0.04899531648366792,0.16532519684415536,2.535911147964249
1,train,train/pick_heat_then_place_in_recep-Plate-None-Fridge-7/trial_T20190909_065023_650475/game.tw-pddl,train/pick_heat_then_place_in_recep-Plate-None-Fridge-7/trial_T20190909_065023_650475/game.tw-pddl,pick_heat_then_place_in_recep,0,0,False,16,0,15,0.17778818928379966,0.16619044203320382,-0.03328069287393233,-0.02321441714685096,0.23570072349532933,0.017488054676598436,0.017488054676598436,0.4417573297372104,5,-0.2458249155445243,-0.04319962174764044,0.131310652537147,2.659047072531261
1,train,train/pick_two_obj_and_place-Book-None-Bed-328/trial_T20190907_060344_224282/game.tw-pddl,train/pick_two_obj_and_place-Book-None-Bed-328/trial_T20190907_060344_224282/game.tw-pddl,pick_two_obj_and_place,0,0,True,8,0,7,0.18730016885217826,0.10596202182024715,-0.04302218180434376,-0.018781237456654682,0.17595238519608913,0.008625854936007003,0.008625854936007003,0.17595238519608913,0,,,0.03162214968627586,0.8476961745619772
1,train,train/pick_two_obj_and_place-HandTowel-None-CounterTop-409/trial_T20190909_065422_153174/game.tw-pddl,train/pick_two_obj_and_place-HandTowel-None-CounterTop-409/trial_T20190909_065422_153174/game.tw-pddl,pick_two_obj_and_place,0,0,True,9,0,8,0.24719094527221314,0.13869701401733261,-0.015459238839901666,-0.008203920238362332,0.13315880887358417,0.06762270563023155,0.06319539807617304,0.2738858086946792,4,,,0.21069041061850619,1.2482731261559936
1,train,train/pick_two_obj_and_place-Kettle-None-DiningTable-18/trial_T20190906_233756_544999/game.tw-pddl,train/pick_two_obj_and_place-Kettle-None-DiningTable-18/trial_T20190906_233756_544999/game.tw-pddl,pick_two_obj_and_place,0,0,False,15,0,14,0.2747553393367125,0.20011048303579995,-0.004751316419653824,0.004377628532888575,0.1880593632542137,0.3045983733110161,0.04459643555406586,0.31260335834657793,10,0.04918439405930636,-0.02497362735932765,0.2585211303306737,3.0016572455369994
1,train,train/pick_two_obj_and_place-KeyChain-None-ArmChair-217/trial_T20190906_213211_993051/game.tw-pddl,train/pick_two_obj_and_place-KeyChain-None-ArmChair-217/trial_T20190906_213211_993051/game.tw-pddl,pick_two_obj_and_place,0,0,False,23,0,22,0.19830991854151886,0.1516499105317771,-0.01806759269401462,-0.013084026428021046,0.14768576769730898,0.0032623045440165026,0.0032623045440165026,0.4822818027731024,3,-0.25477947492135683,-0.0861232110670436,0.1555846654436786,3.487947942230873
2,train,train/look_at_obj_in_light-CD-None-DeskLamp-307/trial_T20190906_200425_670027/game.tw-pddl,train/look_at_obj_in_light-CD-None-DeskLamp-307/trial_T20190906_200425_670027/game.tw-pddl,look_at_obj_in_light,1,0,True,7,0,6,0.23785885518475838,0.20215742107277365,-0.03360353400129771,-0.015421847238358297,0.14286267113173756,0.09737751757417357,0.09737751757417357,0.30510575855872435,1,,,0.1622430874269868,1.4151019475094155
2,train,train/look_at_obj_in_light-CD-None-DeskLamp-323/trial_T20190908_051139_258301/game.tw-pddl,train/look_at_obj_in_light-CD-None-DeskLamp-323/trial_T20190908_051139_258301/game.tw-pddl,look_at_obj_in_light,1,0,False,22,0,21,0.12235973386172178,0.10110252590292994,-0.020245416890024702,-0.012592576389013994,0.3372951342929717,0.0004088346430565308,0.0004088346430565308,0.3372951342929717,0,-0.21221018148810283,-0.11709185995644401,0.16067379778012358,2.2242555698644586
2,train,train/look_at_obj_in_light-CellPhone-None-DeskLamp-316/trial_T20190907_075452_465579/game.tw-pddl,train/look_at_obj_in_light-CellPhone-None-DeskLamp-316/trial_T20190907_075452_465579/game.tw-pddl,look_at_obj_in_light,1,0,False,21,0,20,0.28787674486076315,0.2613686759510014,-0.002249241802899893,0.0018470228855019966,0.22161009901267836,0.25450864871123285,0.05411547952825744,0.5197876551801393,16,0.03921566020703088,-0.10001630047474472,0.2212131151936929,5.488742194971029
2,train,train/pick_and_place_simple-Box-None-ArmChair-212/trial_T20190908_032830_891800/game.tw-pddl,train/pick_and_place_simple-Box-None-ArmChair-212/trial_T20190908_032830_891800/game.tw-pddl,pick_and_place_simple,1,0,True,14,0,13,0.19370959743073987,0.1653344519741886,-0.009093523940516228,-0.012119670486823388,0.25636382100578853,0.08073100823986394,0.08073100823986394,0.35232426750233925,1,-0.08476692848063153,-0.029689038195844203,0.09596044649655072,2.3146823276386406
2,train,train/pick_and_place_simple-Pillow-None-Ottoman-208/trial_T20190906_172125_756234/game.tw-pddl,train/pick_and_place_simple-Pillow-None-Ottoman-208/trial_T20190906_172125_756234/game.tw-pddl,pick_and_place_simple,1,0,True,18,0,17,0.48510175525692506,0.40726951426123814,0.0017655575263838916,0.00015928193554153578,0.44060044646798774,0.31805072787920124,0.12764485020407895,0.5907812945343612,3,-0.017519160325755123,-0.1846532287317562,0.34043485198609474,7.330851256702287
2,train,train/pick_and_place_simple-SoapBottle-None-GarbageCan-421/trial_T20190908_045256_126150/game.tw-pddl,train/pick_and_place_simple-SoapBottle-None-GarbageCan-421/trial_T20190908_045256_126150/game.tw-pddl,pick_and_place_simple,1,0,False,22,0,21,0.30243199908626855,0.26310205022569516,-0.0008262983377721969,0.0033465651173195704,0.29096944934010666,0.20444078111305544,0.12158423739356511,0.46942993746896294,16,0.030417565824820747,-0.01282613172274294,0.12138808923623462,5.788245104965294
2,train,train/pick_and_place_simple-SoapBottle-None-Toilet-406/trial_T20190909_104206_052441/game.tw-pddl,train/pick_and_place_simple-SoapBottle-None-Toilet-406/trial_T20190909_104206_052441/game.tw-pddl,pick_and_place_simple,1,0,True,5,0,4,0.22495514030709024,0.18441485095923954,-0.031736891951115405,-0.05215553986392209,0.30273768448541966,0.04685516329203331,0.04685516329203331,0.30273768448541966,0,,,0.02328770264409699,0.9220742547961978
2,train,train/pick_and_place_simple-SprayBottle-None-Toilet-411/trial_T20190909_110934_367159/game.tw-pddl,train/pick_and_place_simple-SprayBottle-None-Toilet-411/trial_T20190909_110934_367159/game.tw-pddl,pick_and_place_simple,1,0,False,23,0,22,0.22110607630792492,0.18310565233180712,-0.017657653273806966,-0.01286553442941605,0.2024365231999297,0.004118519857504267,0.004118519857504267,0.5451794323436457,11,-0.18154133579400955,0.09440619401961364,0.2704673494463725,4.2114300036315635
2,train,train/pick_clean_then_place_in_recep-Spoon-None-SideTable-21/trial_T20190908_232124_221443/game.tw-pddl,train/pick_clean_then_place_in_recep-Spoon-None-SideTable-21/trial_T20190908_232124_221443/game.tw-pddl,pick_clean_then_place_in_recep,1,0,True,7,0,6,0.30132032844639056,0.22004201681555932,-0.02978860475970242,-0.029361363131679613,0.2863660943378367,0.07544345719565738,0.07544345719565738,0.36760204934136087,3,,,0.21188176250844948,1.5402941177089153
2,train,train/pick_cool_then_place_in_recep-Pan-None-CounterTop-7/trial_T20190909_072619_689367/game.tw-pddl,train/pick_cool_then_place_in_recep-Pan-None-CounterTop-7/trial_T20190909_072619_689367/game.tw-pddl,pick_cool_then_place_in_recep,1,0,False,15,0,14,0.09064686701612736,0.10139790598394079,-0.021522075781971513,-0.021953534984725895,0.28757187570513665,0.0065577689306045165,0.004130440685775288,0.28757187570513665,0,-0.21603700578573243,-0.17608148035322302,0.05733227159282751,1.5209685897591119
2,train,train/pick_cool_then_place_in_recep-Tomato-None-CounterTop-7/trial_T20190906_185127_887683/game.tw-pddl,train/pick_cool_then_place_in_recep-Tomato-None-CounterTop-7/trial_T20190906_185127_887683/game.tw-pddl,pick_cool_then_place_in_recep,1,0,False,16,0,15,0.44702595867085393,0.31413659723412907,0.003698414792632985,0.0027418348079415603,0.3720456350516566,0.5090429308197489,0.13186695418046418,0.5090429308197489,15,0.025817792613659296,-0.08518673683551325,0.3287798971030501,5.026185555746065
2,train,train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151749_236238/game.tw-pddl,train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151749_236238/game.tw-pddl,pick_heat_then_place_in_recep,1,0,True,10,0,9,0.24444176284528524,0.16124538379476216,-0.019985559877738632,-0.01650108679197325,0.12634486040631318,0.10615870144316536,0.05703871081986551,0.39685908124229335,2,-0.08533557458940161,-0.08533557458940161,0.13734693740186715,1.6124538379476216
2,train,train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-2/trial_T20190909_101128_479012/game.tw-pddl,train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-2/trial_T20190909_101128_479012/game.tw-pddl,pick_heat_then_place_in_recep,1,0,False,15,0,14,0.23067686166813495,0.19883919527140664,-0.04624793611747987,-0.03429004028885449,0.47755198960645645,0.00982758898379884,0.005895455811573475,0.47755198960645645,0,-0.33211281263599185,-0.15214159968906713,0.05598386243520331,2.9825879290710997
2,train,train/pick_heat_then_place_in_recep-Potato-None-Fridge-6/trial_T20190907_125528_464872/game.tw-pddl,train/pick_heat_then_place_in_recep-Potato-None-Fridge-6/trial_T20190907_125528_464872/game.tw-pddl,pick_heat_then_place_in_recep,1,0,False,16,0,15,0.187155136631662,0.16847865251340072,-0.03027523335083875,-0.02740351255900914,0.211536587215839,0.022724722192034048,0.0007417125644332389,0.571125031033646,4,-0.3239038017658537,-0.17538687899037453,0.26824549760798094,2.6956584402144115
2,train,train/pick_two_obj_and_place-Candle-None-Toilet-417/trial_T20190907_182625_222433/game.tw-pddl,train/pick_two_obj_and_place-Candle-None-Toilet-417/trial_T20190907_182625_222433/game.tw-pddl,pick_two_obj_and_place,1,0,False,27,0,26,0.3032951866260003,0.2895269922191706,0.0036459136212616985,0.005475386649206834,0.26933170338818174,0.17478282099151687,0.09331648644367654,0.5094804331503451,11,0.07015404702640884,-0.02535658204270258,0.32741963405234303,7.817228789917607
2,train,train/pick_two_obj_and_place-Cloth-None-Toilet-417/trial_T20190908_152140_753366/game.tw-pddl,train/pick_two_obj_and_place-Cloth-None-Toilet-417/trial_T20190908_152140_753366/game.tw-pddl,pick_two_obj_and_place,1,0,False,25,0,24,0.15239514158881046,0.15295797490577917,-0.020116495937495607,-0.01591589756284289,0.18447330428816186,0.006638420746920102,0.006638420746920102,0.46939838083630436,5,-0.21191296679858918,0.15857809773146556,0.39944169345399116,3.823949372644479
3,train,train/look_at_obj_in_light-AlarmClock-None-DeskLamp-318/trial_T20190906_180821_654558/game.tw-pddl,train/look_at_obj_in_light-AlarmClock-None-DeskLamp-318/trial_T20190906_180821_654558/game.tw-pddl,look_at_obj_in_light,3,0,True,3,0,2,0.2015283619362399,0.1256825823345925,-0.038208171091287,-0.016689601161240176,0.1508142293627653,0.11743502704028501,0.10879849060072717,0.1508142293627653,0,,,0.008636536439557835,0.3770477470037775
3,train,train/pick_and_place_simple-Kettle-None-Cabinet-18/trial_T20190909_013018_393040/game.tw-pddl,train/pick_and_place_simple-Kettle-None-Cabinet-18/trial_T20190909_013018_393040/game.tw-pddl,pick_and_place_simple,3,0,True,6,0,5,0.24907473360510846,0.14808608239857315,-0.02430863236835486,-0.027821700199510673,0.18098928197746247,0.08833613967961984,0.07379080905138238,0.22270044391081717,1,,,0.041711161933354696,0.888516494391439
3,train,train/pick_and_place_simple-KeyChain-None-ArmChair-322/trial_T20190908_223409_609518/game.tw-pddl,train/pick_and_place_simple-KeyChain-None-ArmChair-322/trial_T20190908_223409_609518/game.tw-pddl,pick_and_place_simple,3,0,True,10,0,9,0.15636269617688342,0.13110718471149413,-0.012572897378259852,-0.013760999266021525,0.27246219419236173,0.17772210024825738,0.03521264254780354,0.27246219419236173,0,-0.07999828134318675,-0.07999828134318675,0.1021371830977567,1.3110718471149412
3,train,train/pick_and_place_simple-SoapBottle-None-Drawer-423/trial_T20190909_064832_959288/game.tw-pddl,train/pick_and_place_simple-SoapBottle-None-Drawer-423/trial_T20190909_064832_959288/game.tw-pddl,pick_and_place_simple,3,0,True,5,0,4,0.24034026746803683,0.1572276469422364,-0.051882991307926105,-0.06891918663887352,0.3989410823042903,0.07100050677505669,0.07100050677505669,0.3989410823042903,0,,,0.007396762136845411,0.786138234711182
3,train,train/pick_clean_then_place_in_recep-Bowl-None-Fridge-6/trial_T20190911_205333_848673/game.tw-pddl,train/pick_clean_then_place_in_recep-Bowl-None-Fridge-6/trial_T20190911_205333_848673/game.tw-pddl,pick_clean_then_place_in_recep,3,0,False,16,0,15,0.26528553782119085,0.2358996668662873,-0.00853359315898156,0.003757609910878856,0.1740141169422777,0.23000731134114863,0.05844275404471191,0.3902313959461475,1,0.02075380882515082,-0.06977146145826532,0.21621727900386978,3.774394669860597
3,train,train/pick_clean_then_place_in_recep-Bowl-None-Microwave-23/trial_T20190908_101019_780853/game.tw-pddl,train/pick_clean_then_place_in_recep-Bowl-None-Microwave-23/trial_T20190908_101019_780853/game.tw-pddl,pick_clean_then_place_in_recep,3,0,False,18,0,17,0.32485659409850143,0.24360434253142305,-0.020230628803667383,-0.01690758560671703,0.28112333278515544,0.041993538207119666,0.041993538207119666,0.6323830983497184,1,-0.23345482599382106,-0.25166384457738555,0.35125976556456295,4.384878165565615
3,train,train/pick_clean_then_place_in_recep-Knife-None-Drawer-21/trial_T20190908_141841_920948/game.tw-pddl,train/pick_clean_then_place_in_recep-Knife-None-Drawer-21/trial_T20190908_141841_920948/game.tw-pddl,pick_clean_then_place_in_recep,3,0,True,10,0,9,0.13777237192809821,0.0901833513171578,-0.012593533167635045,-0.008115533922193335,0.1347052124205492,0.037309813257159125,0.037309813257159125,0.13641809282593154,1,-0.02715619185112006,-0.02715619185112006,0.05766632561648196,0.9018335131715779
3,train,train/pick_clean_then_place_in_recep-Ladle-None-Cabinet-16/trial_T20190910_022155_266935/game.tw-pddl,train/pick_clean_then_place_in_recep-Ladle-None-Cabinet-16/trial_T20190910_022155_266935/game.tw-pddl,pick_clean_then_place_in_recep,3,0,False,12,0,11,0.2897449109022312,0.24111841938732312,0.016918361458723837,0.011857211288533183,0.24784382447178355,0.4073970234567758,0.10216714967998503,0.4073970234567758,11,0.06748087206305792,0.04543391064507615,0.2586846182017659,2.8934210326478773
3,train,train/pick_clean_then_place_in_recep-Tomato-None-Fridge-18/trial_T20190909_045742_414595/game.tw-pddl,train/pick_clean_then_place_in_recep-Tomato-None-Fridge-18/trial_T20190909_045742_414595/game.tw-pddl,pick_clean_then_place_in_recep,3,0,True,14,0,13,0.2932432931814572,0.23273797589094775,-0.009052772369210716,-0.005970974873039392,0.16297705185575162,0.2020186451528407,0.07081532114789471,0.3755786529189165,7,-0.09483237733863206,0.003011366803303106,0.24859795359882125,3.2583316624732683
3,train,train/pick_cool_then_place_in_recep-Bowl-None-Shelf-7/trial_T20190906_185932_528745/game.tw-pddl,train/pick_cool_then_place_in_recep-Bowl-None-Shelf-7/trial_T20190906_185932_528745/game.tw-pddl,pick_cool_then_place_in_recep,3,0,True,14,0,13,0.29050652525151405,0.2212495562250056,-0.018155400476116367,-0.01645256441611724,0.18024280606404397,0.036246508005875214,0.036246508005875214,0.4851060097388597,2,-0.1510140457612834,-0.05265046281197622,0.19052354960944817,3.0974937871500785
3,train,train/pick_heat_then_place_in_recep-Cup-None-SideTable-28/trial_T20190907_165415_245751/game.tw-pddl,train/pick_heat_then_place_in_recep-Cup-None-SideTable-28/trial_T20190907_165415_245751/game.tw-pddl,pick_heat_then_place_in_recep,3,0,False,16,0,15,0.34737261550048165,0.2832443869220613,-0.002021636164648068,-0.003927836180840274,0.2512111737044625,0.22001555345354099,0.13006186733606823,0.4561532228463271,1,-0.052219748683579204,-0.13742485584849085,0.2049420491418646,4.53191019075298
3,train,train/pick_two_obj_and_place-Candle-None-Drawer-411/trial_T20190909_055913_544549/game.tw-pddl,train/pick_two_obj_and_place-Candle-None-Drawer-411/trial_T20190909_055913_544549/game.tw-pddl,pick_two_obj_and_place,3,0,False,23,0,22,0.2091291512850924,0.20536359912922994,-0.00619169219694674,0.0010017600659582879,0.20043328950455616,0.15735962754111527,0.04298480466755203,0.480539464458171,10,0.041817302573599086,-0.00995828683607819,0.2893832111906108,4.723362779972288
3,train,train/pick_two_obj_and_place-Newspaper-None-ArmChair-222/trial_T20190907_044124_447733/game.tw-pddl,train/pick_two_obj_and_place-Newspaper-None-ArmChair-222/trial_T20190907_044124_447733/game.tw-pddl,pick_two_obj_and_place,3,0,False,21,0,20,0.311320490457895,0.2529135775112709,0.0012899571026910265,0.0027343088868816458,0.22424073400406908,0.25578693772880085,0.080125443262263,0.42527576794318667,13,0.04913995532596854,0.07148292427089403,0.25233880204913656,5.311185127736689
3,train,train/pick_two_obj_and_place-Newspaper-None-Sofa-212/trial_T20190908_112632_208041/game.tw-pddl,train/pick_two_obj_and_place-Newspaper-None-Sofa-212/trial_T20190908_112632_208041/game.tw-pddl,pick_two_obj_and_place,3,0,True,15,0,14,0.21867909886845577,0.14594206154613093,-0.009207381113634228,-0.008340329326671609,0.1971454547369444,0.044606455124955015,0.03770560354031381,0.22844665606614828,6,-0.0741903963215192,0.019603824162749667,0.10864515646593556,2.189130923191964
3,train,train/pick_two_obj_and_place-SaltShaker-None-Drawer-5/trial_T20190907_151211_150451/game.tw-pddl,train/pick_two_obj_and_place-SaltShaker-None-Drawer-5/trial_T20190907_151211_150451/game.tw-pddl,pick_two_obj_and_place,3,0,False,15,0,14,0.35970272663168973,0.28453493965575566,0.009531685003640582,0.014940418454745474,0.13651064045093197,0.3843854687139672,0.10084263073950404,0.48886691663660015,6,0.13804642668422212,0.19517406172516072,0.3656135174472763,4.268024094836335
3,train,train/pick_two_obj_and_place-SoapBar-None-GarbageCan-418/trial_T20190909_055504_993999/game.tw-pddl,train/pick_two_obj_and_place-SoapBar-None-GarbageCan-418/trial_T20190909_055504_993999/game.tw-pddl,pick_two_obj_and_place,3,0,False,23,0,22,0.17817364174705475,0.16224553515297915,-0.0122976569679194,-0.008309487741460087,0.270127478863188,0.04150400395721146,0.0252449172756677,0.3491318314762949,12,-0.17461605286876974,-0.051745085377985695,0.2414224712877045,3.7316473085185207
4,train,train/look_at_obj_in_light-Newspaper-None-DeskLamp-216/trial_T20190908_143004_004127/game.tw-pddl,train/look_at_obj_in_light-Newspaper-None-DeskLamp-216/trial_T20190908_143004_004127/game.tw-pddl,look_at_obj_in_light,4,0,False,24,0,23,0.13485818017313897,0.13370175819156388,-0.0154232396234231,-0.013491822185486838,0.17790091475324787,0.00263097152630528,0.00263097152630528,0.3680558513228631,9,-0.18729068029084844,0.12619964118149893,0.1784958807015284,3.208842196597533
4,train,train/pick_and_place_simple-Bowl-None-Fridge-6/trial_T20190906_230933_751794/game.tw-pddl,train/pick_and_place_simple-Bowl-None-Fridge-6/trial_T20190906_230933_751794/game.tw-pddl,pick_and_place_simple,4,0,False,17,0,16,0.03781761903054564,0.06810400234950238,-0.00987353808103467,-0.013503655889698759,0.17725856676052873,0.005167425106981865,0.005167425106981865,0.2537821912558691,1,-0.16752012257342283,-0.1381615612718871,0.07652362449534036,1.1577680399415404
4,train,train/pick_and_place_simple-Box-None-Sofa-205/trial_T20190907_214830_497445/game.tw-pddl,train/pick_and_place_simple-Box-None-Sofa-205/trial_T20190907_214830_497445/game.tw-pddl,pick_and_place_simple,4,0,True,13,0,12,0.15593596440000004,0.11861707258328336,-0.015280847000218032,-0.015678826061147795,0.3526253460705788,0.13051389315577488,0.020171502698007895,0.3526253460705788,0,-0.10945623998750804,-0.15307143309596888,0.03744884128674068,1.5420219435826836
4,train,train/pick_and_place_simple-CD-None-Safe-317/trial_T20190906_180452_867280/game.tw-pddl,train/pick_and_place_simple-CD-None-Safe-317/trial_T20190906_180452_867280/game.tw-pddl,pick_and_place_simple,4,0,False,21,0,20,0.20080010068430104,0.1936878154972294,0.0008395765544634214,0.0017170877875335659,0.22964422355501296,0.198523877360704,0.047534635463522934,0.4707249765246166,1,-0.007898163184812068,-0.12472678608772184,0.24108075296960363,4.067444125441818
4,train,train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162342_304038/game.tw-pddl,train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162342_304038/game.tw-pddl,pick_and_place_simple,4,0,True,17,0,16,0.14163337468494014,0.11319804074395727,-0.011607530003647238,-0.008002022720731262,0.219375664415406,0.09189649321595686,0.012196898783799372,0.24090270615272547,1,-0.08752163590836652,-0.12877225107394497,0.05728354492117549,1.9243666926472736
4,train,train/pick_and_place_simple-Watch-None-CoffeeTable-207/trial_T20190907_152215_435376/game.tw-pddl,train/pick_and_place_simple-Watch-None-CoffeeTable-207/trial_T20190907_152215_435376/game.tw-pddl,pick_and_place_simple,4,0,True,13,0,12,0.13577991194523598,0.11248631891610504,0.005597104817947047,7.008884167932086e-05,0.24892751259627538,0.15622607391764992,0.016961796482169923,0.25263893064656956,11,0.008840131170510024,-0.06259588994056274,0.14667725118626157,1.4623221459093656
4,train,train/pick_clean_then_place_in_recep-Ladle-None-CounterTop-20/trial_T20190907_130836_804995/game.tw-pddl,train/pick_clean_then_place_in_recep-Ladle-None-CounterTop-20/trial_T20190907_130836_804995/game.tw-pddl,pick_clean_then_place_in_recep,4,0,True,7,0,6,0.2753342252065948,0.18574755996416517,0.002357398484388344,0.002537675430314951,0.1486740665617039,0.1197291015906035,0.1197291015906035,0.28512719866887787,5,,,0.14904520605223426,1.3002329197491562
4,train,train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-14/trial_T20190906_213559_289639/game.tw-pddl,train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-14/trial_T20190906_213559_289639/game.tw-pddl,pick_clean_then_place_in_recep,4,0,True,7,0,6,0.292074679764151,0.2215906805988312,-0.03580657175999775,-0.02740458608422553,0.1246467666654663,0.0378025444048288,0.0378025444048288,0.5342769166634607,3,,,0.21681764911583196,1.5511347641918183
